city,date,PRCP,SNOW,TMAX,TMIN
pittsburgh,2011-06-29,0,0,60,81
pittsburgh,2011-06-30,0,0,59,81
pittsburgh,2011-07-01,0,0,56,82
pittsburgh,2011-07-02,0,0,57,84
pittsburgh,2011-07-03,0.01,0,61,87
pittsburgh,2011-07-04,0.01,0,64,86
pittsburgh,2011-07-05,0.01,0,64,86
pittsburgh,2011-07-06,0.02,0,62,87
pittsburgh,2011-07-07,0.02,0,63,88
pittsburgh,2011-07-08,0.2,0,64,85
pittsburgh,2011-07-09,0.18,0,65,84
pittsburgh,2011-07-10,0.18,0,63,84
pittsburgh,2011-07-11,0.05,0,64,89
pittsburgh,2011-07-12,0.05,0,66,89
pittsburgh,2011-07-13,0.05,0,68,87
pittsburgh,2011-07-14,0,0,65,85
pittsburgh,2011-07-15,0,0,64,83
pittsburgh,2011-07-16,0,0,63,84
pittsburgh,2011-07-17,0,0,65,85
pittsburgh,2011-07-18,0.3,0,66,87
pittsburgh,2011-07-19,0.38,0,69,87
pittsburgh,2011-07-20,0.38,0,70,88
pittsburgh,2011-07-21,0.08,0,71,90
pittsburgh,2011-07-22,0.03,0,71,94
pittsburgh,2011-07-23,0.03,0,72,93
pittsburgh,2011-07-24,0.03,0,72,91
pittsburgh,2011-07-25,0.2,0,71,88
pittsburgh,2011-07-26,0.2,0,70,87
pittsburgh,2011-07-27,0.2,0,66,86
pittsburgh,2011-07-28,0,0,66,87
pittsburgh,2011-07-29,0,0,69,89
pittsburgh,2011-07-30,0,0,71,90
pittsburgh,2011-07-31,0,0,68,91
pittsburgh,2011-08-01,0,0,67,90
pittsburgh,2011-08-02,0,0,66,91
pittsburgh,2011-08-03,0.06,0,70,86
pittsburgh,2011-08-04,0.06,0,71,85
pittsburgh,2011-08-05,0.06,0,72,85
pittsburgh,2011-08-06,0.05,0,72,88
pittsburgh,2011-08-07,0.05,0,72,88
pittsburgh,2011-08-08,0.07,0,73,86
pittsburgh,2011-08-09,0.14,0,69,86
pittsburgh,2011-08-10,0.14,0,66,84
pittsburgh,2011-08-11,0.12,0,62,82
pittsburgh,2011-08-12,0,0,58,81
pittsburgh,2011-08-13,0,0,57,82
pittsburgh,2011-08-14,0.15,0,58,81
pittsburgh,2011-08-15,0.19,0,62,79
pittsburgh,2011-08-16,0.19,0,63,78
pittsburgh,2011-08-17,0.03,0,61,81
pittsburgh,2011-08-18,0,0,61,85
pittsburgh,2011-08-19,0.23,0,61,85
pittsburgh,2011-08-20,0.23,0,61,85
pittsburgh,2011-08-21,0.28,0,62,83
pittsburgh,2011-08-22,0.05,0,59,80
pittsburgh,2011-08-23,0.05,0,57,78
pittsburgh,2011-08-24,0.01,0,56,79
pittsburgh,2011-08-25,0.18,0,60,82
pittsburgh,2011-08-26,0.18,0,62,82
pittsburgh,2011-08-27,0.17,0,63,83
pittsburgh,2011-08-28,0,0,61,81
pittsburgh,2011-08-29,0,0,60,80
pittsburgh,2011-08-30,0,0,56,79
pittsburgh,2011-08-31,0,0,55,81
pittsburgh,2011-09-01,0.13,0,59,83
pittsburgh,2011-09-02,0.13,0,64,86
pittsburgh,2011-09-03,0.13,0,69,89
pittsburgh,2011-09-04,0.08,0,69,89
pittsburgh,2011-09-05,0.26,0,66,81
pittsburgh,2011-09-06,0.35,0,60,70
pittsburgh,2011-09-07,0.28,0,57,67
pittsburgh,2011-09-08,0.1,0,59,71
pittsburgh,2011-09-09,0.01,0,62,76
pittsburgh,2011-09-10,0,0,63,78
pittsburgh,2011-09-11,0.01,0,61,77
pittsburgh,2011-09-12,0.01,0,59,77
pittsburgh,2011-09-13,0.01,0,59,78
pittsburgh,2011-09-14,0,0,60,79
pittsburgh,2011-09-15,0.1,0,55,73
pittsburgh,2011-09-16,0.1,0,47,66
pittsburgh,2011-09-17,0.1,0,43,62
pittsburgh,2011-09-18,0,0,45,65
pittsburgh,2011-09-19,0.15,0,49,66
pittsburgh,2011-09-20,0.16,0,53,69
pittsburgh,2011-09-21,0.16,0,56,73
pittsburgh,2011-09-22,0.02,0,59,77
pittsburgh,2011-09-23,0.04,0,57,75
pittsburgh,2011-09-24,0.04,0,56,72
pittsburgh,2011-09-25,0.03,0,55,72
pittsburgh,2011-09-26,0.27,0,58,77
pittsburgh,2011-09-27,0.32,0,59,77
pittsburgh,2011-09-28,0.35,0,57,75
pittsburgh,2011-09-29,0.15,0,54,69
pittsburgh,2011-09-30,0.12,0,51,65
pittsburgh,2011-10-01,0.2,0,48,58
pittsburgh,2011-10-02,0.34,0,43,52
pittsburgh,2011-10-03,0.35,0,42,50
pittsburgh,2011-10-04,0.25,0,45,55
pittsburgh,2011-10-05,0.04,0,48,63
pittsburgh,2011-10-06,0.01,0,50,69
pittsburgh,2011-10-07,0,0,49,73
pittsburgh,2011-10-08,0,0,48,76
pittsburgh,2011-10-09,0,0,47,79
pittsburgh,2011-10-10,0,0,48,78
pittsburgh,2011-10-11,0,0,49,75
pittsburgh,2011-10-12,0.25,0,51,70
pittsburgh,2011-10-13,0.54,0,55,69
pittsburgh,2011-10-14,0.62,0,55,65
pittsburgh,2011-10-15,0.37,0,53,64
pittsburgh,2011-10-16,0.13,0,50,64
pittsburgh,2011-10-17,0.05,0,48,64
pittsburgh,2011-10-18,0.05,0,49,66
pittsburgh,2011-10-19,0.02,0,48,65
pittsburgh,2011-10-20,0.02,0,47,61
pittsburgh,2011-10-21,0.04,0,44,54
pittsburgh,2011-10-22,0.02,0,42,51
pittsburgh,2011-10-23,0.02,0,39,55
pittsburgh,2011-10-24,0.03,0,40,57
pittsburgh,2011-10-25,0.03,0,39,59
pittsburgh,2011-10-26,0.14,0,45,60
pittsburgh,2011-10-27,0.24,0,41,61
pittsburgh,2011-10-28,0.24,0,39,54
pittsburgh,2011-10-29,0.23,0.53,32,47
pittsburgh,2011-10-30,0.1,0.53,31,42
pittsburgh,2011-10-31,0.13,0.53,31,45
pittsburgh,2011-11-01,0.03,0,31,51
pittsburgh,2011-11-02,0.03,0,32,57
pittsburgh,2011-11-03,0,0,34,61
pittsburgh,2011-11-04,0,0,36,59
pittsburgh,2011-11-05,0,0,35,57
pittsburgh,2011-11-06,0,0,32,56
pittsburgh,2011-11-07,0,0,30,60
pittsburgh,2011-11-08,0,0,34,64
pittsburgh,2011-11-09,0.03,0,36,67
pittsburgh,2011-11-10,0.03,0,37,63
pittsburgh,2011-11-11,0.03,0,34,55
pittsburgh,2011-11-12,0,0,32,52
pittsburgh,2011-11-13,0,0,37,56
pittsburgh,2011-11-14,0.28,0,45,65
pittsburgh,2011-11-15,0.41,0,51,64
pittsburgh,2011-11-16,0.52,0,47,60
pittsburgh,2011-11-17,0.25,0,39,50
pittsburgh,2011-11-18,0.11,0,30,45
pittsburgh,2011-11-19,0,0,28,46
pittsburgh,2011-11-20,0.06,0,33,52
pittsburgh,2011-11-21,0.1,0,39,53
pittsburgh,2011-11-22,0.37,0,42,54
pittsburgh,2011-11-23,0.32,0,39,55
pittsburgh,2011-11-24,0.28,0,36,55
pittsburgh,2011-11-25,0.01,0,35,55
pittsburgh,2011-11-26,0,0,38,55
pittsburgh,2011-11-27,0.09,0,43,59
pittsburgh,2011-11-28,0.16,0,47,60
pittsburgh,2011-11-29,0.31,0,46,60
pittsburgh,2011-11-30,0.22,0,39,53
pittsburgh,2011-12-01,0.15,0,31,46
pittsburgh,2011-12-02,0,0,26,41
pittsburgh,2011-12-03,0,0,25,44
pittsburgh,2011-12-04,0,0,28,51
pittsburgh,2011-12-05,0.05,0,36,57
pittsburgh,2011-12-06,0.07,0,41,58
pittsburgh,2011-12-07,0.1,0,39,51
pittsburgh,2011-12-08,0.05,0,32,42
pittsburgh,2011-12-09,0.03,0,29,39
pittsburgh,2011-12-10,0,0,26,37
pittsburgh,2011-12-11,0,0,22,38
pittsburgh,2011-12-12,0,0,18,38
pittsburgh,2011-12-13,0,0,18,42
pittsburgh,2011-12-14,0.01,0,25,46
pittsburgh,2011-12-15,0.06,0,33,51
pittsburgh,2011-12-16,0.06,0,37,49
pittsburgh,2011-12-17,0.08,0.2,34,44
pittsburgh,2011-12-18,0.03,0.3,30,37
pittsburgh,2011-12-19,0.03,0.3,29,38
pittsburgh,2011-12-20,0.1,0.1,31,42
pittsburgh,2011-12-21,0.22,0,36,50
pittsburgh,2011-12-22,0.35,0,39,51
pittsburgh,2011-12-23,0.26,0,38,50
pittsburgh,2011-12-24,0.14,0,33,42
pittsburgh,2011-12-25,0.01,0,30,41
pittsburgh,2011-12-26,0,0,30,42
pittsburgh,2011-12-27,0.24,0,31,43
pittsburgh,2011-12-28,0.24,0.03,29,39
pittsburgh,2011-12-29,0.24,0.1,25,39
pittsburgh,2011-12-30,0.03,0.1,27,42
pittsburgh,2011-12-31,0.03,0.07,32,45
pittsburgh,2012-01-01,0.04,0.07,36,50
pittsburgh,2012-01-02,0.04,0.57,31,44
pittsburgh,2012-01-03,0.07,1.6,21,37
pittsburgh,2012-01-04,0.05,1.53,14,28
pittsburgh,2012-01-05,0.03,1.03,16,30
pittsburgh,2012-01-06,0,0,25,41
pittsburgh,2012-01-07,0,0,33,49
pittsburgh,2012-01-08,0,0,34,49
pittsburgh,2012-01-09,0,0,30,46
pittsburgh,2012-01-10,0,0,29,44
pittsburgh,2012-01-11,0.19,0,27,45
pittsburgh,2012-01-12,0.4,0,29,45
pittsburgh,2012-01-13,0.46,0.57,24,40
pittsburgh,2012-01-14,0.29,0.87,22,34
pittsburgh,2012-01-15,0.08,0.87,14,27
pittsburgh,2012-01-16,0.02,0.3,14,31
pittsburgh,2012-01-17,0.06,0,20,42
pittsburgh,2012-01-18,0.07,0.17,23,45
pittsburgh,2012-01-19,0.11,0.93,22,40
pittsburgh,2012-01-20,0.08,1.23,11,30
pittsburgh,2012-01-21,0.19,2.57,10,27
pittsburgh,2012-01-22,0.14,1.8,9,29
pittsburgh,2012-01-23,0.31,1.5,20,42
pittsburgh,2012-01-24,0.19,0,26,47
pittsburgh,2012-01-25,0.19,0,32,46
pittsburgh,2012-01-26,0.17,0,31,43
pittsburgh,2012-01-27,0.27,0,32,48
pittsburgh,2012-01-28,0.29,0,32,50
pittsburgh,2012-01-29,0.12,0.07,30,46
pittsburgh,2012-01-30,0.02,0.07,26,44
pittsburgh,2012-01-31,0.01,0.07,32,50
pittsburgh,2012-02-01,0.01,0,35,55
pittsburgh,2012-02-02,0.01,0,39,52
pittsburgh,2012-02-03,0.01,0,32,48
pittsburgh,2012-02-04,0.05,0.33,29,41
pittsburgh,2012-02-05,0.05,0.33,26,42
pittsburgh,2012-02-06,0.05,0.33,26,42
pittsburgh,2012-02-07,0,0,26,44
pittsburgh,2012-02-08,0.04,0.5,26,40
pittsburgh,2012-02-09,0.04,0.5,25,37
pittsburgh,2012-02-10,0.06,0.73,25,34
pittsburgh,2012-02-11,0.09,1.97,21,33
pittsburgh,2012-02-12,0.09,2.03,19,28
pittsburgh,2012-02-13,0.07,1.8,15,29
pittsburgh,2012-02-14,0.04,0.13,20,32
pittsburgh,2012-02-15,0.04,0.07,26,38
pittsburgh,2012-02-16,0.14,0.07,33,43
pittsburgh,2012-02-17,0.09,0,33,45
pittsburgh,2012-02-18,0.09,0,31,47
pittsburgh,2012-02-19,0,0,28,44
pittsburgh,2012-02-20,0,0,26,43
pittsburgh,2012-02-21,0,0.03,25,43
pittsburgh,2012-02-22,0,0.03,29,48
pittsburgh,2012-02-23,0.03,0.03,33,51
pittsburgh,2012-02-24,0.07,0.67,34,54
pittsburgh,2012-02-25,0.1,1.13,31,47
pittsburgh,2012-02-26,0.07,1.13,28,44
pittsburgh,2012-02-27,0.03,0.47,27,45
pittsburgh,2012-02-28,0,0,25,49
pittsburgh,2012-02-29,0.31,0,29,57
pittsburgh,2012-03-01,0.31,0,30,56
pittsburgh,2012-03-02,0.36,0,32,60
pittsburgh,2012-03-03,0.04,0,31,57
pittsburgh,2012-03-04,0.09,1.13,30,50
pittsburgh,2012-03-05,0.08,2,28,42
pittsburgh,2012-03-06,0.08,2,24,39
pittsburgh,2012-03-07,0.03,0.87,28,49
pittsburgh,2012-03-08,0.28,0,32,58
pittsburgh,2012-03-09,0.28,0,35,56
pittsburgh,2012-03-10,0.28,0,29,49
pittsburgh,2012-03-11,0,0,26,51
pittsburgh,2012-03-12,0.1,0,31,57
pittsburgh,2012-03-13,0.1,0,41,66
pittsburgh,2012-03-14,0.1,0,45,69
pittsburgh,2012-03-15,0.15,0,47,74
pittsburgh,2012-03-16,0.17,0,48,73
pittsburgh,2012-03-17,0.17,0,50,74
pittsburgh,2012-03-18,0.07,0,54,73
pittsburgh,2012-03-19,0.14,0,54,75
pittsburgh,2012-03-20,0.14,0,57,76
pittsburgh,2012-03-21,0.09,0,55,77
pittsburgh,2012-03-22,0,0,54,79
pittsburgh,2012-03-23,0,0,53,80
pittsburgh,2012-03-24,0.13,0,54,76
pittsburgh,2012-03-25,0.13,0,53,70
pittsburgh,2012-03-26,0.12,0,46,60
pittsburgh,2012-03-27,0,0,36,55
pittsburgh,2012-03-28,0.06,0,35,60
pittsburgh,2012-03-29,0.06,0,36,59
pittsburgh,2012-03-30,0.16,0,38,63
pittsburgh,2012-03-31,0.1,0,36,57
pittsburgh,2012-04-01,0.15,0,37,62
pittsburgh,2012-04-02,0.05,0,41,61
pittsburgh,2012-04-03,0.05,0,38,64
pittsburgh,2012-04-04,0,0,38,65
pittsburgh,2012-04-05,0,0,37,63
pittsburgh,2012-04-06,0,0,37,59
pittsburgh,2012-04-07,0,0,34,57
pittsburgh,2012-04-08,0,0,33,59
pittsburgh,2012-04-09,0.07,0,36,60
pittsburgh,2012-04-10,0.07,0,37,56
pittsburgh,2012-04-11,0.09,0,36,52
pittsburgh,2012-04-12,0.02,0,33,51
pittsburgh,2012-04-13,0.02,0,33,55
pittsburgh,2012-04-14,0.07,0,34,61
pittsburgh,2012-04-15,0.07,0,42,68
pittsburgh,2012-04-16,0.07,0,50,75
pittsburgh,2012-04-17,0,0,53,75
pittsburgh,2012-04-18,0,0,49,70
pittsburgh,2012-04-19,0,0,45,67
pittsburgh,2012-04-20,0,0,46,72
pittsburgh,2012-04-21,0.1,0,45,72
pittsburgh,2012-04-22,0.12,0,42,64
pittsburgh,2012-04-23,0.2,0,37,53
pittsburgh,2012-04-24,0.1,0,33,50
pittsburgh,2012-04-25,0.08,0,33,55
pittsburgh,2012-04-26,0.01,0,36,62
pittsburgh,2012-04-27,0.01,0,39,61
pittsburgh,2012-04-28,0.02,0,38,54
pittsburgh,2012-04-29,0.01,0,34,54
pittsburgh,2012-04-30,0.01,0,37,64
pittsburgh,2012-05-01,0.09,0,46,75
pittsburgh,2012-05-02,0.12,0,56,81
pittsburgh,2012-05-03,0.39,0,62,82
pittsburgh,2012-05-04,0.31,0,63,83
pittsburgh,2012-05-05,0.28,0,63,82
pittsburgh,2012-05-06,0,0,60,80
pittsburgh,2012-05-07,0.12,0,57,81
pittsburgh,2012-05-08,0.61,0,56,79
pittsburgh,2012-05-09,0.62,0,55,74
pittsburgh,2012-05-10,0.5,0,50,68
pittsburgh,2012-05-11,0.01,0,44,66
pittsburgh,2012-05-12,0,0,43,68
pittsburgh,2012-05-13,0.1,0,46,68
pittsburgh,2012-05-14,0.12,0,52,67
pittsburgh,2012-05-15,0.12,0,55,68
pittsburgh,2012-05-16,0.02,0,53,73
pittsburgh,2012-05-17,0,0,47,74
pittsburgh,2012-05-18,0,0,43,75
pittsburgh,2012-05-19,0,0,43,77
pittsburgh,2012-05-20,0,0,48,82
pittsburgh,2012-05-21,0,0,54,83
pittsburgh,2012-05-22,0,0,57,81
pittsburgh,2012-05-23,0,0,58,78
pittsburgh,2012-05-24,0,0,59,79
pittsburgh,2012-05-25,0,0,60,83
pittsburgh,2012-05-26,0,0,64,86
pittsburgh,2012-05-27,0,0,64,89
pittsburgh,2012-05-28,0,0,66,90
pittsburgh,2012-05-29,0.43,0,65,88
pittsburgh,2012-05-30,0.43,0,64,85
pittsburgh,2012-05-31,0.43,0,59,80
pittsburgh,2012-06-01,0.14,0,56,76
pittsburgh,2012-06-02,0.14,0,52,72
pittsburgh,2012-06-03,0.21,0,53,71
pittsburgh,2012-06-04,0.07,0,52,70
pittsburgh,2012-06-05,0.08,0,52,69
pittsburgh,2012-06-06,0.01,0,50,68
pittsburgh,2012-06-07,0.01,0,50,71
pittsburgh,2012-06-08,0,0,50,78
pittsburgh,2012-06-09,0,0,54,81
pittsburgh,2012-06-10,0,0,57,85
pittsburgh,2012-06-11,0.06,0,62,84
pittsburgh,2012-06-12,0.14,0,64,83
pittsburgh,2012-06-13,0.14,0,63,79
pittsburgh,2012-06-14,0.08,0,60,79
pittsburgh,2012-06-15,0,0,57,79
pittsburgh,2012-06-16,0,0,58,81
pittsburgh,2012-06-17,0,0,60,82
pittsburgh,2012-06-18,0,0,63,83
pittsburgh,2012-06-19,0,0,66,86
pittsburgh,2012-06-20,0,0,67,89
pittsburgh,2012-06-21,0,0,68,91
pittsburgh,2012-06-22,0.03,0,68,89
pittsburgh,2012-06-23,0.03,0,64,87
pittsburgh,2012-06-24,0.03,0,60,84
pittsburgh,2012-06-25,0.01,0,57,81
pittsburgh,2012-06-26,0.01,0,56,79
pittsburgh,2012-06-27,0.01,0,55,80
pittsburgh,2012-06-28,0,0,56,86
pittsburgh,2012-06-29,0.02,0,60,93
pittsburgh,2012-06-30,0.02,0,63,94
pittsburgh,2012-07-01,0.02,0,65,93
pittsburgh,2012-07-02,0,0,64,92
pittsburgh,2012-07-03,0,0,65,92
pittsburgh,2012-07-04,0.45,0,65,93
pittsburgh,2012-07-05,0.45,0,67,92
pittsburgh,2012-07-06,0.45,0,70,95
pittsburgh,2012-07-07,0,0,70,95
pittsburgh,2012-07-08,0,0,71,94
pittsburgh,2012-07-09,0,0,69,91
pittsburgh,2012-07-10,0,0,67,87
pittsburgh,2012-07-11,0,0,63,87
pittsburgh,2012-07-12,0,0,62,88
pittsburgh,2012-07-13,0,0,64,86
pittsburgh,2012-07-14,0.08,0,66,84
pittsburgh,2012-07-15,0.08,0,68,82
pittsburgh,2012-07-16,0.08,0,69,86
pittsburgh,2012-07-17,0,0,70,92
pittsburgh,2012-07-18,0.12,0,69,94
pittsburgh,2012-07-19,0.49,0,68,91
pittsburgh,2012-07-20,0.66,0,68,83
pittsburgh,2012-07-21,0.55,0,66,77
pittsburgh,2012-07-22,0.17,0,64,77
pittsburgh,2012-07-23,0,0,65,81
pittsburgh,2012-07-24,0.26,0,66,85
pittsburgh,2012-07-25,0.26,0,64,85
pittsburgh,2012-07-26,0.52,0,64,87
pittsburgh,2012-07-27,0.56,0,64,87
pittsburgh,2012-07-28,0.81,0,67,85
pittsburgh,2012-07-29,0.56,0,64,82
pittsburgh,2012-07-30,0.25,0,62,82
pittsburgh,2012-07-31,0.17,0,63,86
pittsburgh,2012-08-01,0.17,0,65,86
pittsburgh,2012-08-02,0.17,0,65,86
pittsburgh,2012-08-03,0,0,64,87
pittsburgh,2012-08-04,0,0,65,88
pittsburgh,2012-08-05,0.37,0,69,86
pittsburgh,2012-08-06,0.37,0,69,84
pittsburgh,2012-08-07,0.37,0,65,82
pittsburgh,2012-08-08,0,0,62,85
pittsburgh,2012-08-09,0.27,0,62,86
pittsburgh,2012-08-10,0.27,0,64,84
pittsburgh,2012-08-11,0.27,0,63,78
pittsburgh,2012-08-12,0.01,0,61,74
pittsburgh,2012-08-13,0,0,60,75
pittsburgh,2012-08-14,0.07,0,61,79
pittsburgh,2012-08-15,0.07,0,62,80
pittsburgh,2012-08-16,0.07,0,61,81
pittsburgh,2012-08-17,0.04,0,62,79
pittsburgh,2012-08-18,0.04,0,61,78
pittsburgh,2012-08-19,0.04,0,60,78
pittsburgh,2012-08-20,0.08,0,57,79
pittsburgh,2012-08-21,0.1,0,56,79
pittsburgh,2012-08-22,0.1,0,54,79
pittsburgh,2012-08-23,0.02,0,54,80
pittsburgh,2012-08-24,0,0,55,83
pittsburgh,2012-08-25,0,0,59,85
pittsburgh,2012-08-26,0,0,61,86
pittsburgh,2012-08-27,0.01,0,63,85
pittsburgh,2012-08-28,0.02,0,63,84
pittsburgh,2012-08-29,0.02,0,61,83
pittsburgh,2012-08-30,0,0,58,82
pittsburgh,2012-08-31,0,0,55,85
pittsburgh,2012-09-01,0.08,0,60,87
pittsburgh,2012-09-02,0.08,0,65,86
pittsburgh,2012-09-03,0.25,0,69,85
pittsburgh,2012-09-04,0.29,0,69,84
pittsburgh,2012-09-05,0.29,0,69,85
pittsburgh,2012-09-06,0.12,0,69,85
pittsburgh,2012-09-07,0,0,67,85
pittsburgh,2012-09-08,0.17,0,63,82
pittsburgh,2012-09-09,0.17,0,59,77
pittsburgh,2012-09-10,0.17,0,53,72
pittsburgh,2012-09-11,0,0,50,72
pittsburgh,2012-09-12,0,0,48,75
pittsburgh,2012-09-13,0,0,50,79
pittsburgh,2012-09-14,0.01,0,53,81
pittsburgh,2012-09-15,0.01,0,54,78
pittsburgh,2012-09-16,0.01,0,52,75
pittsburgh,2012-09-17,0.01,0,49,73
pittsburgh,2012-09-18,0.36,0,48,73
pittsburgh,2012-09-19,0.36,0,47,70
pittsburgh,2012-09-20,0.36,0,45,69
pittsburgh,2012-09-21,0,0,48,70
pittsburgh,2012-09-22,0.05,0,49,73
pittsburgh,2012-09-23,0.05,0,49,68
pittsburgh,2012-09-24,0.05,0,42,64
pittsburgh,2012-09-25,0,0,41,63
pittsburgh,2012-09-26,0.12,0,47,65
pittsburgh,2012-09-27,0.61,0,52,66
pittsburgh,2012-09-28,0.61,0,53,65
pittsburgh,2012-09-29,0.49,0,48,65
pittsburgh,2012-09-30,0.04,0,45,64
pittsburgh,2012-10-01,0.04,0,42,64
pittsburgh,2012-10-02,0.09,0,47,67
pittsburgh,2012-10-03,0.05,0,52,71
pittsburgh,2012-10-04,0.05,0,58,74
pittsburgh,2012-10-05,0,0,57,74
pittsburgh,2012-10-06,0.04,0,52,70
pittsburgh,2012-10-07,0.04,0,46,62
pittsburgh,2012-10-08,0.04,0,39,53
pittsburgh,2012-10-09,0.01,0,34,51
pittsburgh,2012-10-10,0,0,35,53
pittsburgh,2012-10-11,0,0,35,56
pittsburgh,2012-10-12,0,0,37,55
pittsburgh,2012-10-13,0,0,34,59
pittsburgh,2012-10-14,0,0,42,65
pittsburgh,2012-10-15,0.07,0,45,71
pittsburgh,2012-10-16,0.07,0,49,68
pittsburgh,2012-10-17,0.07,0,42,66
pittsburgh,2012-10-18,0.06,0,42,65
pittsburgh,2012-10-19,0.06,0,42,68
pittsburgh,2012-10-20,0.1,0,45,61
pittsburgh,2012-10-21,0.04,0,44,59
pittsburgh,2012-10-22,0.04,0,41,61
pittsburgh,2012-10-23,0,0,45,70
pittsburgh,2012-10-24,0,0,50,75
pittsburgh,2012-10-25,0,0,55,79
pittsburgh,2012-10-26,0,0,54,78
pittsburgh,2012-10-27,0.07,0,51,70
pittsburgh,2012-10-28,0.17,0,47,59
pittsburgh,2012-10-29,0.75,0,42,47
pittsburgh,2012-10-30,1.01,0,40,45
pittsburgh,2012-10-31,1.03,0,38,44
pittsburgh,2012-11-01,0.5,0,38,44
pittsburgh,2012-11-02,0.17,0,36,42
pittsburgh,2012-11-03,0.04,0,36,43
pittsburgh,2012-11-04,0,0,35,42
pittsburgh,2012-11-05,0,0,35,41
pittsburgh,2012-11-06,0,0,33,42
pittsburgh,2012-11-07,0,0,31,43
pittsburgh,2012-11-08,0,0,27,45
pittsburgh,2012-11-09,0,0,26,47
pittsburgh,2012-11-10,0.01,0,29,55
pittsburgh,2012-11-11,0.01,0,36,63
pittsburgh,2012-11-12,0.07,0,39,69
pittsburgh,2012-11-13,0.06,0,37,59
pittsburgh,2012-11-14,0.06,0,31,49
pittsburgh,2012-11-15,0,0,28,42
pittsburgh,2012-11-16,0,0,28,46
pittsburgh,2012-11-17,0,0,27,51
pittsburgh,2012-11-18,0,0,29,53
pittsburgh,2012-11-19,0,0,29,54
pittsburgh,2012-11-20,0,0,31,53
pittsburgh,2012-11-21,0,0,31,54
pittsburgh,2012-11-22,0,0,31,57
pittsburgh,2012-11-23,0,0,30,57
pittsburgh,2012-11-24,0.01,0.13,29,48
pittsburgh,2012-11-25,0.01,0.13,29,41
pittsburgh,2012-11-26,0.01,0.13,28,39
pittsburgh,2012-11-27,0.01,0.13,30,40
pittsburgh,2012-11-28,0.01,0.13,30,41
pittsburgh,2012-11-29,0.01,0.13,28,40
pittsburgh,2012-11-30,0,0,27,45
pittsburgh,2012-12-01,0,0,28,51
pittsburgh,2012-12-02,0.01,0,35,56
pittsburgh,2012-12-03,0.01,0,43,59
pittsburgh,2012-12-04,0.16,0,47,61
pittsburgh,2012-12-05,0.16,0,42,56
pittsburgh,2012-12-06,0.16,0,33,51
pittsburgh,2012-12-07,0.32,0,31,46
pittsburgh,2012-12-08,0.36,0,35,50
pittsburgh,2012-12-09,0.43,0,40,53
pittsburgh,2012-12-10,0.4,0,39,56
pittsburgh,2012-12-11,0.37,0,35,50
pittsburgh,2012-12-12,0.3,0,30,45
pittsburgh,2012-12-13,0.01,0,25,40
pittsburgh,2012-12-14,0,0,23,44
pittsburgh,2012-12-15,0,0,25,47
pittsburgh,2012-12-16,0,0,33,51
pittsburgh,2012-12-17,0.27,0,41,54
pittsburgh,2012-12-18,0.28,0,42,53
pittsburgh,2012-12-19,0.28,0,37,49
pittsburgh,2012-12-20,0.21,0,32,46
pittsburgh,2012-12-21,0.24,0.5,30,44
pittsburgh,2012-12-22,0.25,0.83,29,39
pittsburgh,2012-12-23,0.05,0.83,25,37
pittsburgh,2012-12-24,0.03,0.33,23,35
pittsburgh,2012-12-25,0.02,0,25,37
pittsburgh,2012-12-26,0.25,1.63,26,35
pittsburgh,2012-12-27,0.23,1.63,28,33
pittsburgh,2012-12-28,0.23,1.63,26,32
pittsburgh,2012-12-29,0.13,1.63,26,32
pittsburgh,2012-12-30,0.13,1.77,25,31
pittsburgh,2012-12-31,0.17,2.1,23,31
pittsburgh,2013-01-01,0.06,0.73,22,32
pittsburgh,2013-01-02,0.05,0.6,18,30
pittsburgh,2013-01-03,0.02,0.27,14,30
pittsburgh,2013-01-04,0,0,15,30
pittsburgh,2013-01-05,0,0,19,33
pittsburgh,2013-01-06,0,0,27,35
pittsburgh,2013-01-07,0,0,26,35
pittsburgh,2013-01-08,0,0,23,38
pittsburgh,2013-01-09,0,0,21,41
pittsburgh,2013-01-10,0,0,23,43
pittsburgh,2013-01-11,0.1,0,30,47
pittsburgh,2013-01-12,0.1,0,37,52
pittsburgh,2013-01-13,0.12,0,47,61
pittsburgh,2013-01-14,0.02,0,44,62
pittsburgh,2013-01-15,0.02,0,36,52
pittsburgh,2013-01-16,0.05,0.37,28,41
pittsburgh,2013-01-17,0.07,0.5,28,33
pittsburgh,2013-01-18,0.07,0.57,25,33
pittsburgh,2013-01-19,0.02,0.2,26,39
pittsburgh,2013-01-20,0,0.07,24,44
pittsburgh,2013-01-21,0.04,0.87,22,41
pittsburgh,2013-01-22,0.04,0.9,13,28
pittsburgh,2013-01-23,0.04,0.93,7,18
pittsburgh,2013-01-24,0,0.17,6,17
pittsburgh,2013-01-25,0.08,1.33,8,18
pittsburgh,2013-01-26,0.09,1.6,11,22
pittsburgh,2013-01-27,0.09,1.5,10,25
pittsburgh,2013-01-28,0.16,0.3,16,35
pittsburgh,2013-01-29,0.15,0,28,48
pittsburgh,2013-01-30,0.43,0,42,61
pittsburgh,2013-01-31,0.32,0.43,40,61
pittsburgh,2013-02-01,0.32,0.43,27,47
pittsburgh,2013-02-02,0.06,1.13,13,32
pittsburgh,2013-02-03,0.04,1.43,11,23
pittsburgh,2013-02-04,0.06,1.87,14,24
pittsburgh,2013-02-05,0.05,1.37,20,26
